date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:09:19	19220/19220	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-4b14%22	https://probmods.org/assets/css/fonts/KaTeX_Caligraphic-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Caligraphic-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:09:20	10396/10396	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-289c%22	https://probmods.org/assets/css/fonts/KaTeX_Caligraphic-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Caligraphic-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:09:21	11868/11868	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-2e5c%22	https://probmods.org/assets/css/fonts/KaTeX_Caligraphic-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Caligraphic-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:09:22	18960/18960	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-4a10%22	https://probmods.org/assets/css/fonts/KaTeX_Caligraphic-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Caligraphic-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:09:24	36200/36200	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-8d68%22	https://probmods.org/assets/css/fonts/KaTeX_Fraktur-Bold.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Fraktur-Bold.eot	(from https://probmods.org/assets/css/katex.min.css)
22:09:25	20476/20476	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-4ffc%22	https://probmods.org/assets/css/fonts/KaTeX_Fraktur-Bold.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Fraktur-Bold.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:09:26	23388/23388	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-5b5c%22	https://probmods.org/assets/css/fonts/KaTeX_Fraktur-Bold.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Fraktur-Bold.woff	(from https://probmods.org/assets/css/katex.min.css)
22:09:27	35968/35968	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-8c80%22	https://probmods.org/assets/css/fonts/KaTeX_Fraktur-Bold.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Fraktur-Bold.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:09:28	34896/34896	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-8850%22	https://probmods.org/assets/css/fonts/KaTeX_Fraktur-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Fraktur-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:09:29	19868/19868	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-4d9c%22	https://probmods.org/assets/css/fonts/KaTeX_Fraktur-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Fraktur-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:09:30	22844/22844	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-593c%22	https://probmods.org/assets/css/fonts/KaTeX_Fraktur-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Fraktur-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:09:31	34652/34652	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-875c%22	https://probmods.org/assets/css/fonts/KaTeX_Fraktur-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Fraktur-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:09:32	60688/60688	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-ed10%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Bold.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Bold.eot	(from https://probmods.org/assets/css/katex.min.css)
22:09:33	29492/29492	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-7334%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Bold.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Bold.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:09:34	35480/35480	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-8a98%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Bold.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Bold.woff	(from https://probmods.org/assets/css/katex.min.css)
22:09:35	60468/60468	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-ec34%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Bold.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Bold.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:09:36	44132/44132	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-ac64%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Italic.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Italic.eot	(from https://probmods.org/assets/css/katex.min.css)
22:09:37	21032/21032	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-5228%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Italic.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Italic.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:09:38	24880/24880	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-6130%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Italic.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Italic.woff	(from https://probmods.org/assets/css/katex.min.css)
22:09:39	43904/43904	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-ab80%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Italic.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Italic.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:09:40	68228/68228	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-10a84%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:09:41	31220/31220	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-79f4%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:09:42	37620/37620	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-92f4%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:09:44	67996/67996	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-1099c%22	https://probmods.org/assets/css/fonts/KaTeX_Main-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Main-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:09:47	41676/41676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-a2cc%22	https://probmods.org/assets/css/fonts/KaTeX_Math-Italic.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Math-Italic.eot	(from https://probmods.org/assets/css/katex.min.css)
22:09:48	20432/20432	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-4fd0%22	https://probmods.org/assets/css/fonts/KaTeX_Math-Italic.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Math-Italic.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:09:49	23820/23820	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-5d0c%22	https://probmods.org/assets/css/fonts/KaTeX_Math-Italic.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Math-Italic.woff	(from https://probmods.org/assets/css/katex.min.css)
22:09:50	41448/41448	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-a1e8%22	https://probmods.org/assets/css/fonts/KaTeX_Math-Italic.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Math-Italic.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:09:51	30212/30212	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-7604%22	https://probmods.org/assets/css/fonts/KaTeX_SansSerif-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_SansSerif-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:09:52	13908/13908	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-3654%22	https://probmods.org/assets/css/fonts/KaTeX_SansSerif-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_SansSerif-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:09:54	16744/16744	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-4168%22	https://probmods.org/assets/css/fonts/KaTeX_SansSerif-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_SansSerif-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:09:55	29960/29960	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-7508%22	https://probmods.org/assets/css/fonts/KaTeX_SansSerif-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_SansSerif-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:09:56	25104/25104	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-6210%22	https://probmods.org/assets/css/fonts/KaTeX_Script-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Script-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:09:57	12276/12276	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-2ff4%22	https://probmods.org/assets/css/fonts/KaTeX_Script-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Script-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:09:58	13856/13856	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-3620%22	https://probmods.org/assets/css/fonts/KaTeX_Script-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Script-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:09:59	24864/24864	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-6120%22	https://probmods.org/assets/css/fonts/KaTeX_Script-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Script-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:09:59	13408/13408	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-3460%22	https://probmods.org/assets/css/fonts/KaTeX_Size1-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size1-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:10:00	5820/5820	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-16bc%22	https://probmods.org/assets/css/fonts/KaTeX_Size1-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size1-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:10:01	6980/6980	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-1b44%22	https://probmods.org/assets/css/fonts/KaTeX_Size1-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size1-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:10:03	13172/13172	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-3374%22	https://probmods.org/assets/css/fonts/KaTeX_Size1-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size1-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:10:04	12648/12648	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-3168%22	https://probmods.org/assets/css/fonts/KaTeX_Size2-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size2-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:10:04	5560/5560	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-15b8%22	https://probmods.org/assets/css/fonts/KaTeX_Size2-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size2-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:10:05	6684/6684	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-1a1c%22	https://probmods.org/assets/css/fonts/KaTeX_Size2-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size2-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:10:07	12412/12412	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-307c%22	https://probmods.org/assets/css/fonts/KaTeX_Size2-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size2-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:10:08	8596/8596	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-2194%22	https://probmods.org/assets/css/fonts/KaTeX_Size3-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size3-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:10:09	3856/3856	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-f10%22	https://probmods.org/assets/css/fonts/KaTeX_Size3-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size3-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:10:09	4776/4776	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-12a8%22	https://probmods.org/assets/css/fonts/KaTeX_Size3-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size3-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:10:11	8360/8360	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-20a8%22	https://probmods.org/assets/css/fonts/KaTeX_Size3-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size3-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:10:12	11520/11520	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-2d00%22	https://probmods.org/assets/css/fonts/KaTeX_Size4-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size4-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:10:12	5172/5172	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-1434%22	https://probmods.org/assets/css/fonts/KaTeX_Size4-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size4-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:10:13	6456/6456	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-1938%22	https://probmods.org/assets/css/fonts/KaTeX_Size4-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size4-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:10:15	11284/11284	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-2c14%22	https://probmods.org/assets/css/fonts/KaTeX_Size4-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Size4-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:10:16	35784/35784	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d40a53f-8bc8%22	https://probmods.org/assets/css/fonts/KaTeX_Typewriter-Regular.eot	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Typewriter-Regular.eot	(from https://probmods.org/assets/css/katex.min.css)
22:10:17	17344/17344	---M--	200	added ('OK')	font/woff2	etag:%225d40a53f-43c0%22	https://probmods.org/assets/css/fonts/KaTeX_Typewriter-Regular.woff2	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Typewriter-Regular.woff2	(from https://probmods.org/assets/css/katex.min.css)
22:10:18	20712/20712	---M--	200	added ('OK')	font/woff	etag:%225d40a53f-50e8%22	https://probmods.org/assets/css/fonts/KaTeX_Typewriter-Regular.woff	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Typewriter-Regular.woff	(from https://probmods.org/assets/css/katex.min.css)
22:10:19	35528/35528	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d40a53f-8ac8%22	https://probmods.org/assets/css/fonts/KaTeX_Typewriter-Regular.ttf	~/academic/webPPL/book/probmods.org/assets/css/fonts/KaTeX_Typewriter-Regular.ttf	(from https://probmods.org/assets/css/katex.min.css)
22:10:20	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2014:09:12%20GMT	https://probmods.org/readings/13-appendix-js-basics.html	~/academic/webPPL/book/probmods.org/readings/13-appendix-js-basics.html	(from https://probmods.org/readings/generative-models.html)
22:10:21	5490/5490	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d40a53f-1572%22	https://probmods.org/assets/img/flip0.7.svg	~/academic/webPPL/book/probmods.org/assets/img/flip0.7.svg	(from https://probmods.org/exercises/generative-models.html)
22:10:22	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2014:09:14%20GMT	https://probmods.org/chapters/02-generative-models.html	~/academic/webPPL/book/probmods.org/chapters/02-generative-models.html	(from https://probmods.org/exercises/conditioning.html)
22:10:22	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2014:09:15%20GMT	https://probmods.org/chapters/14-bayesian-data-analysis.html	~/academic/webPPL/book/probmods.org/chapters/14-bayesian-data-analysis.html	(from https://probmods.org/exercises/bayesian-data-analysis.html)
22:10:24	134953/134953	---M--	200	added ('OK')	image/png	etag:%225d40a53f-20f29%22	https://probmods.org/assets/img/tenenbaum_number_game.png	~/academic/webPPL/book/probmods.org/assets/img/tenenbaum_number_game.png	(from https://probmods.org/exercises/occams-razor.html)
